time,power,alpha,beta,gamma
1455714172365,0.97,0.21587581932544708,42.13275146484375,-83.55079650878906
1455714172422,0.97,0.2134707272052765,42.14702606201172,-83.57685852050781
1455714172485,0.97,0.10490146279335022,42.13290786743164,-83.56735229492188
1455714172542,0.97,0.16124625504016876,42.12765121459961,-83.54816436767578
1455714172605,0.97,0.13153406977653503,42.13554382324219,-83.5474853515625
1455714172663,0.97,0.1000998392701149,42.12827682495117,-83.54936981201172
1455714172725,0.97,0.1625644713640213,42.12882995605469,-83.55392456054688
1455714172783,0.97,0.20075036585330963,42.13895034790039,-83.57998657226562
1455714172845,0.97,0.15718144178390503,42.10458755493164,-83.5589828491211
1455714172903,0.97,0.30386486649513245,42.025978088378906,-83.4920654296875
1455714172965,0.97,0.24181857705116272,42.01580047607422,-83.48674774169922
1455714173022,0.97,0.20832930505275726,41.95893096923828,-83.50360107421875
1455714173084,0.97,0.31463950872421265,41.91366958618164,-83.50489044189453
1455714173141,0.97,0.35031187534332275,41.884517669677734,-83.49813842773438
1455714173204,0.97,0.29182666540145874,41.819061279296875,-83.47724914550781
1455714173261,0.97,0.2656448483467102,41.799556732177734,-83.48175048828125
1455714173326,0.97,0.24527636170387268,41.80414581298828,-83.52470397949219
1455714173380,0.97,0.27291470766067505,41.77932357788086,-83.50260162353516
1455714173445,0.97,0.2549888789653778,41.75400161743164,-83.48699951171875
1455714173500,0.97,0.2491883486509323,41.74587631225586,-83.47711181640625
1455714173563,0.97,0.24506889283657074,41.69607162475586,-83.44367218017578
1455714173620,0.97,0.1716904640197754,41.65598678588867,-83.41818237304688
1455714173686,0.97,0.14393171668052673,41.56369400024414,-83.37413787841797
1455714173740,0.97,0.05283578112721443,41.52180862426758,-83.35505676269531
1455714173803,0.97,0.0030351653695106506,41.463497161865234,-83.34156799316406
1455714173862,0.97,359.9922790527344,41.42975997924805,-83.39210510253906
1455714173922,0.97,0.034519776701927185,41.38322830200195,-83.3791732788086
1455714173980,0.97,0.06296409666538239,41.32980728149414,-83.37019348144531
1455714174042,0.97,0.017119869589805603,41.33122634887695,-83.3704833984375
1455714174099,0.97,0.048895616084337234,41.32720947265625,-83.4090805053711
1455714174162,0.97,0.09205387532711029,41.3164176940918,-83.40902709960938
1455714174219,0.97,0.12544496357440948,41.31587219238281,-83.42627716064453
1455714174282,0.97,0.07422366738319397,41.30588912963867,-83.42920684814453
1455714174339,0.97,359.9716491699219,41.29963302612305,-83.44485473632812
1455714174401,0.97,359.9609069824219,41.32183074951172,-83.48445892333984
1455714174460,0.97,0.02913929522037506,41.307899475097656,-83.49097442626953
1455714174522,0.97,0.012372887693345547,41.29215621948242,-83.4813003540039
1455714174579,0.97,0.0003406556788831949,41.29437255859375,-83.49458312988281
1455714174642,0.97,0.0346350371837616,41.26308059692383,-83.47354888916016
1455714174697,0.97,359.9893493652344,41.248111724853516,-83.4604721069336
1455714174761,0.97,359.94439697265625,41.234161376953125,-83.46391296386719
1455714174818,0.97,0.02862532250583172,41.20356750488281,-83.4461669921875
1455714174881,0.97,0.11187081784009933,41.133216857910156,-83.40538024902344
1455714174937,0.97,0.1301765739917755,41.132938385009766,-83.41944122314453
1455714175001,0.97,0.2316655069589615,41.089168548583984,-83.407470703125
1455714175058,0.97,0.3245091140270233,41.05836868286133,-83.39176177978516
1455714175120,0.97,0.3178684711456299,41.03767013549805,-83.3934326171875
1455714175177,0.97,0.39570188522338867,41.0385856628418,-83.38473510742188
1455714175241,0.97,0.48310697078704834,41.08016586303711,-83.3862533569336
1455714175298,0.97,0.5519936680793762,41.10573196411133,-83.41316223144531
1455714175359,0.97,0.5248445272445679,41.137638092041016,-83.45194244384766
1455714175417,0.97,0.4253005087375641,41.25627136230469,-83.57072448730469
1455714175481,0.97,0.4049200713634491,41.35980987548828,-83.6716079711914
1455714175537,0.97,0.17177926003932953,41.740238189697266,-84.01806640625
1455714175600,0.97,0.11236429214477539,41.970252990722656,-84.2008285522461
1455714175657,0.97,0.3096073567867279,42.246559143066406,-84.4893798828125
1455714175719,0.97,0.4775283932685852,42.334407806396484,-84.64293670654297
1455714175777,0.97,1.0659918785095215,42.618343353271484,-85.00103759765625
1455714175839,0.97,1.3367414474487305,42.802276611328125,-85.25896453857422
1455714175895,0.97,2.424724817276001,43.02547836303711,-85.60873413085938
1455714175958,0.97,3.068817615509033,43.11077880859375,-85.75431823730469
1455714176017,0.97,4.3665971755981445,43.272186279296875,-85.98468780517578
1455714176079,0.97,5.406063079833984,43.451229095458984,-86.34123992919922
1455714176134,0.97,5.939334392547607,43.538902282714844,-86.49261474609375
1455714176198,0.97,7.121711254119873,43.600406646728516,-86.8507080078125
1455714176256,0.97,7.5292840003967285,43.50774383544922,-87.03673553466797
1455714176317,0.97,7.9810895919799805,43.382484436035156,-87.51480865478516
1455714176374,0.97,8.20413875579834,43.449337005615234,-87.76641082763672
1455714176438,0.97,8.164971351623535,43.5563850402832,-88.8425064086914
1455714176494,0.97,8.089795112609863,43.49695587158203,-89.3134765625
1455714176557,0.97,7.895426273345947,136.89315795898438,-89.82129669189453
1455714176614,0.97,8.028151512145996,137.20022583007812,-89.34842681884766
1455714176676,0.97,8.04467487335205,138.0369415283203,-88.65950012207031
1455714176733,0.97,8.1621732711792,138.49453735351562,-88.50444030761719
1455714176797,0.97,8.855142593383789,139.24832153320312,-88.57498931884766
1455714176854,0.97,10.179988861083984,139.664794921875,-88.50511932373047
1455714176916,0.97,10.959400177001953,139.69667053222656,-88.32077026367188
1455714176974,0.97,12.603590965270996,139.5281219482422,-87.668701171875
1455714177037,0.97,13.276925086975098,139.5453338623047,-87.34297943115234
1455714177093,0.97,14.578946113586426,139.57000732421875,-86.45307922363281
1455714177156,0.97,15.456392288208008,139.57073974609375,-86.0916976928711
1455714177214,0.97,17.36132049560547,139.9694366455078,-85.65505981445312
1455714177276,0.97,18.282501220703125,140.2518310546875,-85.3838882446289
1455714177333,0.97,20.144149780273438,141.03485107421875,-84.89574432373047
1455714177396,0.97,20.803314208984375,141.5610809326172,-84.68968200683594
1455714177453,0.97,21.743494033813477,142.33016967773438,-84.3438949584961
1455714177516,0.97,21.90743064880371,142.6485137939453,-84.48997497558594
1455714177573,0.97,21.5151424407959,142.72088623046875,-84.58246612548828
1455714177636,0.97,19.48883819580078,143.23736572265625,-84.65302276611328
1455714177692,0.97,18.18183135986328,143.48509216308594,-84.64863586425781
1455714177755,0.97,15.733309745788574,143.79153442382812,-84.75011444091797
1455714177813,0.97,14.748823165893555,143.89749145507812,-84.84784698486328
1455714177874,0.97,13.446327209472656,144.0426788330078,-85.1893539428711
1455714177931,0.97,13.171050071716309,143.95887756347656,-85.35636901855469
1455714177994,0.97,13.187078475952148,143.20098876953125,-86.11518859863281
1455714178052,0.97,13.401988983154297,142.66519165039062,-86.71175384521484
1455714178114,0.97,14.350671768188477,141.18470764160156,-88.00835418701172
1455714178171,0.97,15.076430320739746,140.39727783203125,-88.8876724243164
1455714178234,0.97,16.9739990234375,41.28938674926758,-89.4700927734375
1455714178291,0.97,18.565547943115234,41.68482971191406,-88.38610076904297
1455714178354,0.97,23.909339904785156,42.1770133972168,-84.49463653564453
1455714178412,0.97,29.30896759033203,43.157501220703125,-80.85676574707031
1455714178473,0.97,30.281953811645508,43.69977569580078,-80.21414184570312
1455714178531,0.97,31.472152709960938,44.969913482666016,-79.69495391845703
1455714178593,0.97,32.63335037231445,45.18207550048828,-79.23860931396484
1455714178651,0.97,35.400169372558594,44.57380676269531,-78.46157836914062
1455714178713,0.97,36.65887451171875,44.16044616699219,-78.51821899414062
1455714178770,0.97,39.50426483154297,43.58037185668945,-78.63838958740234
1455714178833,0.97,41.1507682800293,43.44908905029297,-78.66096496582031
1455714178891,0.97,44.7272834777832,43.2789421081543,-78.7984390258789
1455714178953,0.97,46.325889587402344,43.06558609008789,-78.92439270019531
1455714179010,0.97,48.78466796875,42.73724365234375,-79.99671173095703
1455714179073,0.97,50.98369598388672,42.219886779785156,-80.93370819091797
1455714179130,0.97,51.62307357788086,41.80945587158203,-81.54338073730469
1455714179192,0.97,52.33815383911133,41.29927444458008,-82.61199951171875
1455714179249,0.97,51.96562957763672,41.33906555175781,-83.47528076171875
1455714179312,0.97,50.75584030151367,41.496219635009766,-85.18231964111328
1455714179370,0.97,50.03255844116211,41.25969696044922,-86.04933166503906
1455714179432,0.97,49.18415832519531,40.34442138671875,-87.10199737548828
1455714179488,0.97,49.00688171386719,39.88479232788086,-87.44922637939453
1455714179552,0.97,49.6975212097168,39.82431411743164,-87.40231323242188
1455714179609,0.97,50.23877716064453,40.107208251953125,-87.3604507446289
1455714179671,0.97,51.35781478881836,40.620643615722656,-87.24610137939453
1455714179728,0.97,51.85310745239258,40.83669662475586,-87.20449829101562
1455714179792,0.97,52.39963912963867,40.96411895751953,-87.5706787109375
1455714179849,0.97,51.99779510498047,40.59117126464844,-88.20046997070312
1455714179911,0.97,51.76716995239258,40.32078170776367,-88.5052719116211
1455714179968,0.97,51.290504455566406,39.72145080566406,-89.10453796386719
1455714180031,0.97,51.06779479980469,39.47769546508789,-89.34159851074219
1455714180088,0.97,50.86232376098633,39.426551818847656,-89.8085708618164
1455714180150,0.97,51.004791259765625,39.522064208984375,-89.90919494628906
1455714180208,0.97,51.813575744628906,39.53532028198242,-89.81901550292969
1455714180270,0.97,52.43115997314453,39.409000396728516,-89.64327239990234
1455714180328,0.97,53.349788665771484,39.24139404296875,-89.48497772216797
1455714180389,0.97,53.61503219604492,39.32682800292969,-89.49726104736328
1455714180447,0.97,54.01028060913086,39.52899169921875,-89.39612579345703
1455714180511,0.97,53.93690490722656,39.65095901489258,-89.07488250732422
1455714180566,0.97,53.749752044677734,39.70975112915039,-88.96906280517578
1455714180630,0.97,53.460052490234375,39.749481201171875,-88.91699981689453
1455714180687,0.97,53.30636978149414,39.80361557006836,-89.02323150634766
1455714180749,0.97,52.94033432006836,39.89192199707031,-89.21173858642578
1455714180806,0.97,52.610042572021484,39.93510437011719,-89.29369354248047
1455714180869,0.97,51.975765228271484,39.96371841430664,-89.57667541503906
1455714180927,0.97,51.966644287109375,39.89435958862305,-89.65572357177734
1455714180988,0.97,52.85576248168945,39.63497543334961,-89.49467468261719
1455714181046,0.97,53.51071548461914,39.47026443481445,-89.40971374511719
1455714181108,0.97,54.315673828125,39.17887496948242,-89.41393280029297
1455714181165,0.97,54.518741607666016,39.08481979370117,-89.4996337890625
1455714181228,0.97,54.76169204711914,38.994564056396484,-89.68775939941406
1455714181285,0.97,54.828433990478516,38.96142578125,-89.77347564697266
1455714181348,0.97,54.80508804321289,39.04613494873047,-89.99974822998047
1455714181406,0.97,54.770957946777344,140.79855346679688,-89.66983032226562
1455714181468,0.97,54.80934524536133,140.7890625,-89.5035171508789
1455714181525,0.97,55.057437896728516,140.78956604003906,-89.23617553710938
1455714181588,0.97,55.35102081298828,140.76072692871094,-89.2753677368164
1455714181646,0.97,55.55091857910156,140.49855041503906,-89.23224639892578
1455714181707,0.97,55.575748443603516,140.31268310546875,-89.17170715332031
1455714181764,0.97,55.437660217285156,139.92440795898438,-89.06206512451172
1455714181828,0.97,55.36519241333008,139.76429748535156,-89.05586242675781
1455714181884,0.97,55.4705810546875,139.6431121826172,-89.17431640625
1455714181946,0.97,55.52143859863281,139.6087188720703,-89.20321655273438
1455714182004,0.97,55.368873596191406,139.538330078125,-89.23029327392578
1455714182068,0.97,54.81190490722656,139.54400634765625,-89.41276550292969
1455714182123,0.97,54.36102294921875,139.60829162597656,-89.55896759033203
1455714182186,0.97,53.0289421081543,139.66165161132812,-89.75182342529297
1455714182244,0.97,52.39817810058594,139.7241973876953,-89.88494110107422
1455714182306,0.97,51.11288833618164,40.11025619506836,-89.98030090332031
1455714182363,0.97,50.524410247802734,40.08062744140625,-89.98521423339844
1455714182426,0.97,50.039154052734375,40.15755081176758,-89.9415283203125
1455714182483,0.97,50.11716079711914,40.172523498535156,-89.87918090820312
1455714182545,0.97,50.58099365234375,40.14218521118164,-89.70755767822266
1455714182603,0.97,50.89543533325195,40.06694030761719,-89.61351013183594
1455714182665,0.97,51.3731689453125,39.82646560668945,-89.43338775634766
1455714182722,0.97,51.72846603393555,39.679988861083984,-89.31649017333984
1455714182785,0.97,52.66289138793945,39.42362594604492,-89.23751068115234
1455714182843,0.97,53.689048767089844,39.312828063964844,-89.41822814941406
1455714182905,0.97,54.27763748168945,39.32489013671875,-89.54391479492188
1455714182963,0.97,55.49974822998047,39.408592224121094,-89.80628967285156
1455714183025,0.97,56.1788330078125,39.4632453918457,-89.93289184570312
1455714183082,0.97,57.551937103271484,140.54254150390625,-89.86881256103516
1455714183144,0.97,58.17057800292969,140.5779266357422,-89.77513122558594
1455714183203,0.97,59.286136627197266,140.6395721435547,-89.62701416015625
1455714183264,0.97,59.86708450317383,140.6434783935547,-89.53407287597656
1455714183321,0.97,60.648651123046875,140.6410369873047,-89.35120391845703
1455714183384,0.97,61.03587341308594,140.61819458007812,-89.29882049560547
1455714183442,0.97,61.47566223144531,140.58338928222656,-89.26156616210938
1455714183504,0.97,61.68711471557617,140.4888153076172,-89.27141571044922
1455714183561,0.97,61.64609909057617,140.40496826171875,-89.25524139404297
1455714183624,0.97,61.46489334106445,140.16749572753906,-89.13289642333984
1455714183681,0.97,61.28528594970703,140.10313415527344,-89.09262084960938
1455714183743,0.97,60.76561737060547,140.24612426757812,-89.14154815673828
1455714183801,0.97,60.56061553955078,140.2283477783203,-89.10491180419922
1455714183863,0.97,60.156890869140625,140.00267028808594,-88.96695709228516
1455714183920,0.97,60.01776123046875,139.9099578857422,-88.9499740600586
1455714183983,0.97,59.750816345214844,139.81394958496094,-88.87765502929688
1455714184040,0.97,59.70639419555664,139.75372314453125,-88.81442260742188
1455714184102,0.97,59.982059478759766,139.5668487548828,-88.62500762939453
1455714184160,0.97,60.22528076171875,139.470703125,-88.5425796508789
1455714184222,0.97,60.75790786743164,139.20216369628906,-88.36134338378906
1455714184279,0.97,61.33049392700195,138.90765380859375,-88.11502075195312
1455714184342,0.97,61.639190673828125,138.81097412109375,-88.00939178466797
1455714184400,0.97,62.28567123413086,138.6185760498047,-87.84537506103516
1455714184462,0.97,62.49509811401367,138.52467346191406,-87.73601531982422
1455714184519,0.97,62.84177017211914,138.31739807128906,-87.49996948242188
1455714184582,0.97,63.137901306152344,138.21083068847656,-87.39773559570312
1455714184640,0.97,63.78874206542969,137.98426818847656,-87.38265228271484
1455714184701,0.97,64.04438781738281,137.9178466796875,-87.43362426757812
1455714184760,0.97,64.28313446044922,137.7438507080078,-87.43058776855469
